round_id,model_id,provider,replicate_index,option_id,allocation_bps,allocation_pct,allocation_rank,option_return,return_contribution,rationale
CB-2026-08-09-1M,google-gemini-3-1-pro,google,1,BIOTECH,3000,30.0,2,-0.0076567740302474485,-0.0022970322090742346,High quality evidence score and strong recent returns provide a compelling case for healthcare outperformance.
CB-2026-08-09-1M,google-gemini-3-1-pro,google,1,GOLD,3000,30.0,3,-0.015028481396194504,-0.004508544418858351,Acts as a safe haven amid unresolved Middle East conflicts and cooling inflation data.
CB-2026-08-09-1M,openai-gpt-5-5,openai,1,SEMICONDUCTORS,3500,35.0,1,-0.016034140601675406,-0.005611949210586392,"Highest quality evidence score among major growth candidates, with very strong prior active trend and a recent pullback that offers a continuation/rebound setup despite high volatility."
CB-2026-08-09-1M,openai-gpt-5-5,openai,1,BIOTECH,2500,25.0,2,-0.0076567740302474485,-0.0019141935075618621,"Top quality evidence score in the table, strong prior active return, and deep recent active pullback create a one-month rebound candidate with lower SPY beta than the highest-beta tech options."
CB-2026-08-09-1M,openai-gpt-5-5,openai,1,TAIWAN,2000,20.0,3,0.06596202779408888,0.013192405558817778,Strong prior active return and high quality score give Taiwan semiconductor-linked exposure while diversifying outside U.S. sector ETFs.
CB-2026-08-09-1M,openai-gpt-5-5,openai,1,OIL,2000,20.0,4,0.2577827191867852,0.05155654383735704,"The unresolved Strait of Hormuz restriction is a direct one-month supply-risk catalyst, and oil has strong prior active return despite a severe five-session pullback."
CB-2026-08-09-1M,openai-gpt-5-6-sol,openai,1,BIOTECH,3000,30.0,1,-0.0076567740302474485,-0.0022970322090742346,"Highest quality-evidence score in the universe, combining a strong prior trend with a substantial relative pullback, offers a tactical rebound opportunity despite high volatility."
CB-2026-08-09-1M,openai-gpt-5-6-sol,openai,1,CYBERSECURITY,2500,25.0,2,-0.06401590457256456,-0.01600397614314114,"Strong medium-term relative performance and positive latest-month active return support continued leadership, though sector-specific evidence is limited."
CB-2026-08-09-1M,openai-gpt-5-6-sol,openai,1,OIL,2500,25.0,3,0.2577827191867852,0.0644456797966963,Unresolved restrictions on oil flows provide direct one-month upside optionality following a sharp short-term pullback.
CB-2026-08-09-1M,openai-gpt-5-6-sol,openai,1,US_DOLLAR,2000,20.0,4,-0.003909026297086005,-0.0007818052594172009,"High quality evidence, low volatility, and a hawkish FOMC backdrop provide a defensive source of potential alpha after a recent pullback."
CB-2026-08-09-1M,xai-grok-4-3,xai,1,SP500,10000,100.0,1,-0.01966288501093094,-0.01966288501093094,No active option base forecast exceeds SPY base; weak July payrolls and downward revisions support neutral equity stance for the window.
CB-2026-08-09-1M,xai-grok-4-5,xai,1,SP500,4000,40.0,1,-0.01966288501093094,-0.007865154004372377,"Core benchmark holding given record highs, solid GDP final sales, and services PMI expansion amid mixed labor data."
CB-2026-08-09-1M,xai-grok-4-5,xai,1,SEMICONDUCTORS,3000,30.0,2,-0.016034140601675406,-0.004810242180502622,Highest quality evidence score with extreme prior active trend and recent pullback support for continuation into AI/tech demand.
CB-2026-08-09-1M,xai-grok-4-5,xai,1,BIOTECH,3000,30.0,3,-0.0076567740302474485,-0.0022970322090742346,"Top quality score with deep recent pullback after strong prior active return, offering asymmetric recovery potential."
