round_id,model_id,provider,replicate_index,option_id,allocation_bps,allocation_pct,allocation_rank,option_return,return_contribution,rationale
CB-2026-07-01-1W,anthropic-claude-opus-4-8,anthropic,1,HEALTHCARE,3000,30.0,1,0.017299736743136673,0.005189921022941002,"Strongest broad-sector momentum with defensive character; +8.4% 30d, +4% 7d, low beta (0.37), near 52w high with limited drawdown, resilient to a soft payrolls print on July 2."
CB-2026-07-01-1W,anthropic-claude-opus-4-8,anthropic,1,FINANCIALS,2500,25.0,2,0.0034684191310696555,0.0008671047827674139,"Steady uptrend (+6.9% 30d, 61.9% up-day share) with Q2 bank earnings approaching mid-July; low drawdown and moderate beta support continuation into the window."
CB-2026-07-01-1W,anthropic-claude-opus-4-8,anthropic,1,INDUSTRIALS,2000,20.0,3,-0.016034031413612704,-0.003206806282722541,"Broad cyclical strength (+6.6% 30d, +1.75% 7d) supported by ISM manufacturing still expansionary at 53.3 and firm new orders; consistent up-day share."
CB-2026-07-01-1W,anthropic-claude-opus-4-8,anthropic,1,LOW_VOL,1500,15.0,4,0.008240297713981937,0.0012360446570972904,"Defensive ballast; +5.7% 30d, +7.1% vs SPY, very low beta (0.07) and smallest drawdown cushion the portfolio against a weak jobs report and holiday-thinned liquidity."
CB-2026-07-01-1W,anthropic-claude-opus-4-8,anthropic,1,SP500,1000,10.0,5,-0.000482729028105533,-4.82729028105533e-05,Core benchmark exposure to limit tracking error against the SPY scoring benchmark while the sleaders carry relative alpha.
CB-2026-07-01-1W,google-gemini-3-1-pro,google,1,SP500,4000,40.0,1,-0.000482729028105533,-0.0001930916112422132,"Broad US equity exposure provides a baseline for the portfolio, balancing potential gains with market risk."
CB-2026-07-01-1W,google-gemini-3-1-pro,google,1,HEALTHCARE,3000,30.0,2,0.017299736743136673,0.005189921022941002,Healthcare has shown recent strength and offers defensive characteristics in a potentially volatile market.
CB-2026-07-01-1W,google-gemini-3-1-pro,google,1,SHORT_TREASURY,3000,30.0,3,0.000547045951859948,0.00016411378555798438,"Short-term Treasuries provide a safe haven and liquidity, reducing overall portfolio volatility."
CB-2026-07-01-1W,openai-gpt-5-5,openai,1,REGIONAL_BANKS,3000,30.0,1,-0.03728012601732744,-0.011184037805198232,"Strong recent relative performance, broad up-day participation, and new 52-week-high proximity suggest near-term demand for domestic financial cyclicals; stable growth data and still-high rates can support bank earnings, though positioning is extended."
CB-2026-07-01-1W,openai-gpt-5-5,openai,1,BIOTECH,2500,25.0,2,0.04100926221654411,0.010252315554136027,"Healthcare-linked risk appetite has been strong, with biotech outperforming over the past month and retaining high beta without direct exposure to the AI names that weakened into the entry close; continuation support is mainly price-based, so reversal risk is material."
CB-2026-07-01-1W,openai-gpt-5-5,openai,1,HEALTHCARE,2000,20.0,3,0.017299736743136673,0.003459947348627335,"Healthcare showed strong one-month and one-week relative strength with lower beta than the S&P 500, offering a defensive growth tilt if payrolls or FOMC minutes pressure broader equities."
CB-2026-07-01-1W,openai-gpt-5-5,openai,1,INDUSTRIALS,1500,15.0,4,-0.016034031413612704,-0.0024051047120419054,"Industrials have had broad recent participation and may benefit from still-expanding manufacturing data, including June ISM readings above 50 with solid new orders."
CB-2026-07-01-1W,openai-gpt-5-5,openai,1,SMALL_VALUE,1000,10.0,5,-0.018176897749312193,-0.0018176897749312194,Small value combines recent breadth and domestic cyclical exposure with less mega-cap technology concentration than SPY; it could benefit if the market continues to broaden beyond AI leaders.
CB-2026-07-01-1W,xai-grok-4-3,xai,1,HEALTHCARE,5000,50.0,1,0.017299736743136673,0.008649868371568337,Strong 7d return of 4.04% alongside stable PCE and consumer data supporting defensive healthcare positioning into jobs report.
CB-2026-07-01-1W,xai-grok-4-3,xai,1,BIOTECH,3000,30.0,2,0.04100926221654411,0.012302778664963232,4.57% 7d return with positive labor market trends and low drawdown supporting sector momentum through holiday-shortened week.
CB-2026-07-01-1W,xai-grok-4-3,xai,1,FINANCIALS,2000,20.0,3,0.0034684191310696555,0.0006936838262139311,1.97% 7d return and 6.88% 30d return with steady ADP employment gains favoring financials ahead of FOMC minutes.
